,ts,contract_address,evt_tx_hash,evt_tx_from,evt_tx_to,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender,to
123,2024-04-16 02:07:53,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x70226a43cba831488bb0da79777ae12e5addb83e819a1072333a97cc513703f0,0x62eb79a4e640b6af2404e893e35e42590d2c0fad,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,266,2024-04-16 02:07:53.000 UTC,13221963.0,323878819073906,996894,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
124,2024-04-16 07:53:23,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x2acc9fdb3f437d22de16ba939e6f54de89eed17cd946b20e39d388a12baf6db6,0x02d0182e4e369301f6150e455738749cd2834d98,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,209,2024-04-16 07:53:23.000 UTC,13232328.0,49732593030984754,154668715,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
125,2024-04-16 08:19:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xbe6c4d47f50c87e3733c8d328e68145ccad7ef6441ac6db2b790cbc73c9d084e,0x42c1b6dfa67bf65aa4700b3934eb2cfbcda95352,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,276,2024-04-16 08:19:15.000 UTC,13233104.0,99861933531690,308707,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
126,2024-04-16 11:05:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7854edab04f4bfb953bbf7f3dc6ef8c350663662568dbe252dddb6a3edeb4244,0xd0267710a000dc08810682d95c9756e2aeb78599,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,292,2024-04-16 11:05:01.000 UTC,13238077.0,255803481646675157,782909361,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
127,2024-04-16 17:56:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6bc6af67d6db51a4fcf6ae6eae77ac5c287a814b1c2300a0148718ea51ebe270,0x30300ddfb74f2762340bf7f84cb9d509b78386e4,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,188,2024-04-16 17:56:15.000 UTC,13250414.0,373105128308298,1131474,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
128,2024-04-17 06:26:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc2940f970b5cc6d3a17084ec2248cd83cb53c84bf92048643f3327d8e52ab6a6,0x937fd8cc7f7d2ef5b801e44c03218ade5648c3fb,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,311,2024-04-17 06:26:11.000 UTC,13272912.0,40170070336603022,124511214,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
129,2024-04-17 06:34:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xda28331224b67cb2aef84367c367e90bff50b55d89634f2123d5c95bc704452f,0x937fd8cc7f7d2ef5b801e44c03218ade5648c3fb,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,189,2024-04-17 06:34:21.000 UTC,13273157.0,40121196183530387,124192551,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
130,2024-04-17 15:29:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x5f4382584cf97023343b4a064be890b8575e413d07835d0fd15cda76dd95b511,0x69f489fa16de3b6d878cab812e45b596e5ccec81,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,262,2024-04-17 15:29:17.000 UTC,13289205.0,230124840720339927,681624519,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
131,2024-04-17 23:59:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd9ff2c32e20baf47e39a012f0d4cc242273b6b345361d49d812c67db1d42eb58,0x92cc2e265ffe9acf9db43887dc51813fe479c974,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,85,2024-04-17 23:59:05.000 UTC,13304499.0,39714763389142817,118715443,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
132,2024-04-18 10:13:37,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc240c4c3e4d89454e9a6a27da818c44d38ba9654c2d59cb3a62b5446cb878873,0x7b9cf9f5c6ee14a726011be735cb23ca5f28837c,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,283,2024-04-18 10:13:37.000 UTC,13322935.0,3192939211728347,9599727,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
133,2024-04-18 11:55:19,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1774a8486eacf89b38f001a77728e6ff31ce6c26d9246bdf8be2db80b6fb2770,0x49d8e03af99043d723c2c771fbf7cb45dbb05b3d,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,124,2024-04-18 11:55:19.000 UTC,13325986.0,990075943803377,3015031,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
134,2024-04-18 16:11:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x0955abf9acb00f748028eb79e39cffd4eb6a4c1e59dc54d77d00e5ba2875bd0f,0x2cce49bd2b61c52c88673ccd0502c75b4b23d6b0,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,147,2024-04-18 16:11:17.000 UTC,13333665.0,423957244022134763,1299538528,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
135,2024-04-21 20:05:23,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x264ae30080b4da1f2de298d3f367cdc9e11bade55481aa166b0acf5ab7c2a38b,0x3c3e1a214c0da51bb683e01e2e694e548ea61163,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,229,2024-04-21 20:05:23.000 UTC,13470288.0,3491972546558719,10948150,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
136,2024-04-24 01:45:49,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe8053d979cf2f13d7a65bd4adf14dfcd9f90b08cede71bcee1bde9e9e69f8f50,0x301779704bb21ced38741c835b05f43cb9491c98,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,212,2024-04-24 01:45:49.000 UTC,13566901.0,636034181987891198,2067881853,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
137,2024-04-25 09:02:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x869a7e2a990dc3ffb159245c9363f07d57189e3ed664a9fea0def0efafaadca3,0xbe702f534a309b451b996cf48f671ae2f460a8e9,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,186,2024-04-25 09:02:57.000 UTC,13623215.0,33371407887455866,104802144,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
138,2024-04-25 09:29:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x545e63abc7fc33835a1fe813e4d54ab0e973027a440dc79afbf373da118308af,0xbe702f534a309b451b996cf48f671ae2f460a8e9,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,161,2024-04-25 09:29:17.000 UTC,13624005.0,18786462883646158,58928169,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
139,2024-04-25 19:15:37,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xcfb916d3fc324dcae67a84db2bb76fe961198603e5464165d5c9f462acdea573,0xbeda089f068a704837ce74fe243343535e350ee0,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,124,2024-04-25 19:15:37.000 UTC,13641595.0,5065367469653079,16067466,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
140,2024-04-26 02:16:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x535232aa71851e59290d3fd3e89ce85916b616d45a7c91171a32e06451a0a17c,0xa7e14ae20fffffb83fd3bc870d0f2db915e9c733,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,134,2024-04-26 02:16:41.000 UTC,13654227.0,592059259890997366,1873204015,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
141,2024-04-26 04:03:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x33b09e19d57574bb9aef2f33ff87450231dd5ae64f2f8dd965d60c66bbce5977,0x7dd9c8b0db70cfe1ecb2596e87e3d4fb74010105,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,161,2024-04-26 04:03:35.000 UTC,13657434.0,269392815792880502,843413756,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0x7dd9c8b0db70cfe1ecb2596e87e3d4fb74010105
142,2024-04-26 12:38:49,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xaed0ed4147a9c7832eebcc88d53b82d287299cc98000e0f89bdbc917d11c1aa0,0xdf9134f23f39519cb8e5af048873facfb0154080,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,63,2024-04-26 12:38:49.000 UTC,13672891.0,45906567206810496,143919820,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
143,2024-04-27 10:13:25,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc0b42aee9e947b22b061ad85920242c955f91cfe2e44da41067bcd523f3996ed,0x474e096eed96c49c95128dc442475c6aed5be8d2,0x47835bb512cac008efa273c021d2948a512848b1,155,2024-04-27 10:13:25.000 UTC,13711729.0,1167403754830911,3639083,0x47835bb512cac008efa273c021d2948a512848b1,0x47835bb512cac008efa273c021d2948a512848b1
144,2024-04-28 12:57:25,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe22b7cf2fbf537e01e4b05f15f5c8938c0cc4b0c6f9227299bcdd6fdcdedf3f9,0xa7acc914ba8b74b3ee6e8fd48026aede1657ca64,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,7,2024-04-28 12:57:25.000 UTC,13759849.0,976280142456582845,3205138830,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
145,2024-04-29 10:18:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x3804d4fcada1ea8a3c640237c3337b999bb6992f2008d81f68c2c1a4b4d60e37,0xcdea8173e97d16a89f667361cbac8da59599ce53,0xf826e5dae1ed5b10fa0f3a63f3befc387b6a4d9f,185,2024-04-29 10:18:13.000 UTC,13798273.0,312342907644841,997809,0x63cb045fce846ab61367a979f73b9ccb8ae9f1c1,0x63cb045fce846ab61367a979f73b9ccb8ae9f1c1
146,2024-04-30 11:32:43,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xda830cac95f6530a776d6dfda34ac6b7fb3e5d8a755851f93cec85c46378e544,0x3ad94aca3f87b6379f1e086b56c23529ebf1dae8,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,224,2024-04-30 11:32:43.000 UTC,13843708.0,1640786855293896,4953664,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
147,2024-04-30 12:50:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x3d92651e277b330d989823b030190c3d678c1084a8d097b55b0fc1c8e75d67fa,0x1638d75b9ca2dbc33cabfcff80d7c5ae94f45124,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,80,2024-04-30 12:50:15.000 UTC,13846034.0,499959818660431,1504926,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
148,2024-04-30 16:17:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xf8c06c6c53d02269c75ec3bebf2474eb8b0de1e0dcd6f7f54da516e9951ba805,0x50f6fabc25ec86c49e7152d622b41c9729b81722,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,78,2024-04-30 16:17:03.000 UTC,13852238.0,499607269385142,1492565,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
149,2024-04-30 23:26:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd6bfeafdfdda9175f3b3050f4a41165d2e06919445c9bac2c25bb961f519419b,0xde833917f875eba9609971effe8cb08d1fa4275b,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,38,2024-04-30 23:26:03.000 UTC,13865108.0,499887553794428,1506676,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
150,2024-05-01 02:11:49,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc3bca6c183fab5748d704d55d2eea4371e869d7e91d84acc67c0d5d2a93722ca,0x3d73ce458acb0b4d719b5ee63b72b119e39a3eaf,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,79,2024-05-01 02:11:49.000 UTC,13870081.0,500540165405535,1495661,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
151,2024-05-01 06:47:31,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6d3d5356cf25907257bb2f394008b384c4d8c5bf7515e29f43e8789ffff8945b,0xd20b4997971c877a67ec7876871633386876ab19,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,81,2024-05-01 06:47:31.000 UTC,13878352.0,29969322050872148,88625755,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f,0xd20b4997971c877a67ec7876871633386876ab19
152,2024-05-01 07:29:39,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1f5691013be6a9d94f43e80887518ec181a82931af936af232cab5c3204fd99c,0x301779704bb21ced38741c835b05f43cb9491c98,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,204,2024-05-01 07:29:39.000 UTC,13879616.0,459064246373700036,1329863396,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
153,2024-05-01 12:40:47,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc247ea1481fd08e95a4e5a99d4999b5286d4f1029f88aa934a6c89fa55e24e37,0xd7a41223106f2be6823360ca4c697114d37bb7d0,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,46,2024-05-01 12:40:47.000 UTC,13888950.0,37383175517302401,109106479,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
154,2024-05-01 15:08:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x2fd74b69c0ee1e6f38d4b9b375f348a7f132e8a689b006bed6f84cb24c9487a2,0xcb6c809b425c6abca1d6f8ac895b8f087192c0fe,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,94,2024-05-01 15:08:17.000 UTC,13893375.0,500789592088676,1448465,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
155,2024-05-01 15:28:55,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd267bb87e48e4645203bb963fe1e305d5027e12cfb500e392bdd25fd4579af05,0xb5517a3798bf3e9e9695bda0852929aa126901be,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,51,2024-05-01 15:28:55.000 UTC,13893994.0,499177262482153,1444871,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
156,2024-05-01 15:44:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xbf358b89183b35ef49d3bd69f9e2cbcbbccc704c2a058824c1fc01add07ca822,0x952e7d91b3ebe6d6791c31a80adeff1a45276864,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,31,2024-05-01 15:44:01.000 UTC,13894447.0,521111640614289,1499172,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
157,2024-05-01 17:49:33,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x4226e9c2c8fb85fcde7018c848235d97015d88ee1ba26940fc34c9c68a50ef0f,0xaf09c511d5565b0671ec992c0de659383e5f54db,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,57,2024-05-01 17:49:33.000 UTC,13898213.0,498405924269554,1453241,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
158,2024-05-01 18:41:27,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xec02bef5d685fdcdee5ebbe9b0855e923c412a93cb13fcdec77bbe0fd9dd45b2,0x07cd59e1494d24b3c00147c21e8efa6d4486d33e,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,69,2024-05-01 18:41:27.000 UTC,13899770.0,498954602571104,1489205,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
159,2024-05-01 19:15:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6d2336fd3f43f9b94f815b899d998d076fdaf2f8f3fb18ff90a6019ccb361583,0x3d6051abd5497bf63e11ba219055790f645eb47c,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,82,2024-05-01 19:15:21.000 UTC,13900787.0,16772567999696640,49692231,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
160,2024-05-02 07:51:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x4b4df9b1574f9525913e3e613b0d6487c5dc757d9efec8942c737c96121932ac,0x6b7e8cf3e6ed175a701264068b3b9b84fd9eb8ff,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,100,2024-05-02 07:51:57.000 UTC,13923485.0,1001426013760650,2925882,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
161,2024-05-02 12:00:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd18474acf7ae240052bcf7eee84fafbc45347005f34eee755cf46924129abe83,0x763fe1ced3016d3f51746db4685ff77ce063a630,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,121,2024-05-02 12:00:07.000 UTC,13930930.0,16697350940170242,49994955,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
162,2024-05-02 15:19:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd9a29310003962bd6f862b207ddb235aa8eb6dd8fdc2a53bbac2d72380e1c14f,0x4b586903682b24ef83bde32f940d11a51ea10e49,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,718,2024-05-02 15:19:11.000 UTC,13936902.0,61858372533268798,185228990,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
163,2024-05-02 17:29:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xa7851deaa477d5e1103f6fb70d6ff49bd4bff5bc25cf1a8219c2568bf11f230b,0xaa0f96e40ed3bbba1d1d2f4be0a0001d4f441fb4,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,176,2024-05-02 17:29:35.000 UTC,13940814.0,4311918952210159,12936443,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
164,2024-05-02 20:30:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x322b65cfe7404e8a9bec16751d27bfbd55bab276158a74c857c4bd3c4a79feb5,0xcf47f68c95ec595c5efb82fb30bae535e8094640,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,56,2024-05-02 20:30:07.000 UTC,13946230.0,3289364796248230,9861640,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
165,2024-05-02 20:36:33,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x0e8b96fb39abd89474e282087660f0486cad415efd7f1b317c13776c59476850,0x1300de2283a2c95093069a7ffa53ac1349600cc3,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,51,2024-05-02 20:36:33.000 UTC,13946423.0,299834167214525,896399,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
166,2024-05-02 21:50:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xcee18cacebdc5c9b84879fc943fe0ba8a28cf55663ef808fddcf9972d641bc8d,0x2048533a354523c5da072923be4e36f93ed2f6b8,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,90,2024-05-02 21:50:11.000 UTC,13948632.0,16705268058777965,50134144,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
167,2024-05-03 09:06:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x29d9725df1647828f5613d6f8fee28b0d0c7589c93355d5caad7fe17830e6040,0xff7c805d3dcf3ad2a67db2862c2d10c1c5e8b7a6,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,37,2024-05-03 09:06:17.000 UTC,13968915.0,8413678952482911,24988811,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
168,2024-05-03 09:22:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7dab6a714664124c3671a1f4a5511bf3197843065aace0673ab6b94b7bc2501d,0xf40ed5adca27ae3df3f00de17b70099acc4f9888,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,40,2024-05-03 09:22:41.000 UTC,13969407.0,499271553391312,1487597,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
169,2024-05-03 10:06:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xf33d94e76499984bddd02e80cb1b85514f711592ebeca24431c307fb801aff52,0x70f5d74c2e65c70018c3d6bbf709db936877ef91,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,26,2024-05-03 10:06:17.000 UTC,13970715.0,999528381547821,2990766,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
170,2024-05-03 15:23:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xeeebd5b9b55e1cb886ab8071d3f113435573495cffdda62b86c75173b8a7b56a,0x25ae1d17aca58a3348902b5d74a5a0ccc5303f8f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,72,2024-05-03 15:23:05.000 UTC,13980219.0,149655926892394892,457848071,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
171,2024-05-03 15:48:55,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xbcb33e48dc3a195d0ef7c36f2c0a06e886707794073f5db4d3b04bcdecc4295d,0x406415e948cee1e6470153b019e5b779e399bc3a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,102,2024-05-03 15:48:55.000 UTC,13980994.0,499518318905471,1539340,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
172,2024-05-03 19:11:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x65abea3331efe00b2202f1174ca9355beec4ed6faa4f358a94ef032308d68724,0x25ae1d17aca58a3348902b5d74a5a0ccc5303f8f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,52,2024-05-03 19:11:01.000 UTC,13987057.0,149927295553362068,460239287,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
173,2024-05-03 20:10:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x200907942cd2ff4a10c2556b332748b856d9de01d37cae8dfd915c8958bb00fe,0xe6e9492ac3e44a8440caaab601a3a76e15776bd0,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,48,2024-05-03 20:10:07.000 UTC,13988830.0,499780607577999,1539884,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
174,2024-05-04 05:39:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc4abd21f81e55d82366d005b5495191b32c392ed58545f8ba8e461db4fb62348,0x50b80fd28874ef0b9a4446fdd2499dc90f447c84,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,36,2024-05-04 05:39:51.000 UTC,14005922.0,15929313120743933,49676805,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
175,2024-05-04 08:37:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x652ff8c4c1aee3a0e647069326cb2195219258eb5c23f18beac6dc5095795856,0xc836c42d34da14c2a17dce1cf51a5bba460748ea,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,38,2024-05-04 08:37:01.000 UTC,14011237.0,161375611642469483,501824071,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
176,2024-05-04 10:55:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x2e184dd1e5a81d5af0830870dd61f904807804644a44d4c97ff351b196ef4c59,0x6162f1196c2c73afe448c57c8564f8710f1f0346,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,53,2024-05-04 10:55:57.000 UTC,14015405.0,953776287087990,3000558,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
177,2024-05-04 15:02:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x3e31eed5862a8ca6c19ff99bd66e619196aa60d30686b33176261b6c419504ca,0xacf886793811eddc1488b916a43e2db34e91e0b3,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,223,2024-05-04 15:02:17.000 UTC,14022795.0,967649916985801,3029038,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
