,ts,contract_address,evt_tx_hash,evt_tx_from,evt_tx_to,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
387,2024-05-03 20:08:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x0dbab0dd599134b325394313dd8ca7110bac841ae64428a17362a41d43c2e135,0xe6e9492ac3e44a8440caaab601a3a76e15776bd0,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,27,2024-05-03 20:08:01.000 UTC,13988767.0,499999787726316,1539207,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
388,2024-05-04 05:23:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc7a9be730bc92c32d38287e98192a637eed28085bc3ed71f9b4bf51151592d5b,0x50b80fd28874ef0b9a4446fdd2499dc90f447c84,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,50,2024-05-04 05:23:51.000 UTC,14005442.0,15925674088226898,49685588,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
389,2024-05-04 05:48:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x5627ebaeeeaee1008ad9ece154fcce4fe80f09d07eb66938077512e82eed0a6c,0x5db201ae15f9702f0a0ff9f00b8c1c18355373d0,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,91,2024-05-04 05:48:03.000 UTC,14006168.0,29903280969625476368,93334127600,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
390,2024-05-04 08:36:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x8a6de97b95b7fc77c947ce478da9859fca6436d21163b0e9a4f09e3fc6dca711,0xc836c42d34da14c2a17dce1cf51a5bba460748ea,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,127,2024-05-04 08:36:07.000 UTC,14011210.0,161356279547920938,501884006,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
391,2024-05-04 10:52:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x629e053f69d2627dd3862867d41cbbf5e33edad39c41bd1e2202a309d65c8909,0x6162f1196c2c73afe448c57c8564f8710f1f0346,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,42,2024-05-04 10:52:51.000 UTC,14015312.0,953948578096428,3000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
392,2024-05-04 17:18:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x92cda1023669a184e4b01d56c9e3dcd84125c6fcff529e519ec5a60af237955c,0xc3d39a1610f0a92ac0216ce59389727ad780e82f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,60,2024-05-04 17:18:13.000 UTC,14026873.0,1000000000000000,3128776,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
393,2024-05-04 18:32:29,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xa3e0d6c531cf3e7668d80310255f612b1dcee50224235a50cf5f6a7398aaca7b,0x1ad3ae47e33590cd3a8bd5acc2fc6f91d6e6d9b2,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,12,2024-05-04 18:32:29.000 UTC,14029101.0,16031283521540932,49984557,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
394,2024-05-05 00:24:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x3c29fb885ce464ab360a6194ca49dbb9f3e8e85cb47c39c84034a5c6134d6a7a,0xcae13803c8c5d506987cd4350243a61e87cdd458,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,115,2024-05-05 00:24:01.000 UTC,14039647.0,479531381567972,1499365,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
395,2024-05-05 08:39:43,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xa841e8f1dd55706d109d00ec8d696dd466eeb5ddf84c4e08311f036da4530297,0xe989defe56d926cca25c36ae713ed2d279897b92,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,38,2024-05-05 08:39:43.000 UTC,14054518.0,2999999750190160,9382836,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
396,2024-05-05 08:45:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x8948baa0464bd89f7f087833f9be7e3dddaa8fac6e93bf029466441550b4cb10,0x6203c405efc2cf8d86b481f6867a0007107b9703,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,161,2024-05-05 08:45:03.000 UTC,14054678.0,318599679274271,1000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
397,2024-05-05 12:56:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xcb0318e4dbc921a7269b612f68470e4021b33f91b0372aa0d1b321232b3289a4,0x78501b5d80f23c61a4f3a144213322caac6cbaf2,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,72,2024-05-05 12:56:51.000 UTC,14062232.0,134816254078495109,423665107,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
398,2024-05-05 15:41:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x9431264afae318eff75f3e81c635cb60320b66641e22a7794211075f88ef6cb7,0x24f84bd39d4092f4c5e449ddf5f1d913210c5691,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,171,2024-05-05 15:41:11.000 UTC,14067162.0,199861856539554916,629858342,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
399,2024-05-05 19:46:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1ebb2dd0b9fd07e1d83eb06916a0aff530cf797384b430577055a3c25882e4bc,0x65fcee1a250ce0d3c38bf1ffbfad594d8b090b0b,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,43,2024-05-05 19:46:15.000 UTC,14074514.0,478114552356484,1500000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
400,2024-05-05 20:55:31,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x57d4d1d3fd0a1965a2faea8b896c008f284e19ca86d0ff19944c8730632581ba,0xac86c143b33280e570ad62e5756709a2ff979083,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,66,2024-05-05 20:55:31.000 UTC,14076592.0,499775310218850,1569664,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
401,2024-05-05 23:02:25,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xaa75cd13dbc060dcd9959d155fb7b341fb2fa22fcdc04da3f167d27c54e06581,0x6d06324af239d599d8251288e2c49cad2233c767,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,109,2024-05-05 23:02:25.000 UTC,14080399.0,499502760700525,1565629,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
402,2024-05-05 23:42:25,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x76cf4d986e3ae00c56f4f7e4283440a081357f80018bcec3c289bb5a4c066c85,0xf9afef7805f617850cad75b34bb8564c7b0145da,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,87,2024-05-05 23:42:25.000 UTC,14081599.0,10079319073573670,31639613,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
403,2024-05-06 03:23:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd9e4faa3d50ce57b5cd4e00eae02683e0c04d4e3408dd747cacd72acaefcf299,0x7e7a0435d19ac25a3b8e286b11ec589405c54e17,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,120,2024-05-06 03:23:21.000 UTC,14088227.0,382877259996792,1199571,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
404,2024-05-06 06:16:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd10699f7cd43e4960576dd236683120d85057d51ed168f54df1973d90c15e136,0x07c4dc73b286a474f28e9daa9ba6f88fe390b1b6,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,113,2024-05-06 06:16:57.000 UTC,14093435.0,1743681887518948,5559600,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
405,2024-05-06 06:39:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xb27660745a9b412ec1b1376fda7718ca17cb578dc650ae2218576e00cd028855,0xae75dc8205b4e24f6b0eeb23722991aceb747d22,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,334,2024-05-06 06:39:35.000 UTC,14094114.0,1797928212925771,5718600,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
406,2024-05-06 06:58:37,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe4697dfd0d3614bb55a85b9d6011e256baec8fc5443d250d99382b992de0f859,0x6801ac31ed0bac35c7bac72b386bd4ccfb5f0c65,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,182,2024-05-06 06:58:37.000 UTC,14094685.0,1696316352600791,5385000,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
407,2024-05-06 09:53:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x02e0a22f2c14296d93cc718c331f34ec73766da257139487054f54020a3f214e,0x47cf7d2b8b871ca9c91eea077019fc3924df0234,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,225,2024-05-06 09:53:03.000 UTC,14099918.0,1692546287813442,5409515,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
408,2024-05-06 10:05:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc584998f11647fd434ffe7893a5d6ca9e3ecc09ae5cd70716659add93653cce5,0x267c9ea88023d69d7126438207955d36d789b6d9,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,221,2024-05-06 10:05:41.000 UTC,14100297.0,49312695685143,157794,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
409,2024-05-06 10:32:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xa47e56d635a613e8ff759114e3e5bd2ce5c35d788675d4c7a9b519a5138ea119,0x7b8a84f9fcff2546d4992e154fdba49e5015dd97,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,282,2024-05-06 10:32:01.000 UTC,14101087.0,312574559927278,997230,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
410,2024-05-06 10:35:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x5ec33daef193740281414bbd3096c5484d598016ce0ac427165dfce644144565,0x359b7d245d6fd336a1c1fcac2f0da42d2ca4ba7a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,274,2024-05-06 10:35:17.000 UTC,14101185.0,259984000000000,824409,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
411,2024-05-06 10:41:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x0c72eb9452469d3f43147fb3b5411abc5d1812363a0792ad9e7c934a8ce2737d,0x13b1bb6f8c311417b32cb041ee417c11383519fc,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,192,2024-05-06 10:41:13.000 UTC,14101363.0,1695003012904944,5370870,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
412,2024-05-06 11:05:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xde4e0bef89f3354e0abdad7c9361e4777d9931b942f92e58d95d89a0c69261ec,0x15d1156b720e7d0991a0e7a9c899a9bd3b795227,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,195,2024-05-06 11:05:01.000 UTC,14102077.0,1741494212059195,5480786,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
413,2024-05-06 11:18:59,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc567ad40874115c8b298ba04eef095b7b029282bd6b8cbd1f2aaa0d180ad1d5b,0x918de536a18500102be2937ad6dcdd45b7ecc50d,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,163,2024-05-06 11:18:59.000 UTC,14102496.0,146712713689981,464510,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
414,2024-05-06 12:12:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x9045c8d8d72bc99c17cb86957d66b76663ce1ffd0c057453691fa79996dce4cd,0x1646f61d20c9da34da70722c876f50322abc2081,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,135,2024-05-06 12:12:15.000 UTC,14104094.0,217702394208653,685870,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
415,2024-05-06 12:29:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x56166d1f07c98bdf43819763b29e2555ad702858bcb8a8a690a32015fc670fac,0xab2646614b4b25362f033b326ac70baa6efd148a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,183,2024-05-06 12:29:17.000 UTC,14104605.0,214499764196135,672239,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
416,2024-05-06 12:30:59,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7f5eb4e61fe3412c0664571be65d44e4bef761686e1fbb1d857d272311516b5f,0xcea4a43a068fb9b0797e6274d3da921e3280a0da,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,118,2024-05-06 12:30:59.000 UTC,14104656.0,637363056033698,1994910,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
417,2024-05-06 12:48:27,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xf1e8b7cbf76a2a1fe00bd95b31391bfed84718efae2820fe48a58ed706f7a552,0xc8f06b5a6a6ad4b5a192d5060e5cb8df583ac41a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,288,2024-05-06 12:48:27.000 UTC,14105180.0,162235530280454,503631,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
418,2024-05-06 13:05:33,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x9879ea0028a6325059a8b140e1ef0cc5f6443541c28cc4997510c7c53fe9b69d,0x8bfa6ba7f0224f5de90b07ebe91d03881b36c8fc,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,197,2024-05-06 13:05:33.000 UTC,14105693.0,230390927257896,716240,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
419,2024-05-06 13:06:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xb82ed65cb9e1487b05cff87e48ad4ceaa844a584ef8b00a312cd631807aea4aa,0x8bfa6ba7f0224f5de90b07ebe91d03881b36c8fc,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,124,2024-05-06 13:06:11.000 UTC,14105712.0,168350829571663,521599,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
420,2024-05-06 15:15:25,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xb940335e6350025d91247d89e0f9c9e1b397592f31372efaea2062940a9e4636,0xc411105c63c5e561e9f0649a98bc539279021ac0,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,167,2024-05-06 15:15:25.000 UTC,14109589.0,213744070754224,656304,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
421,2024-05-06 15:39:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x99eb04ab8ebe1c77654ccd7b5a5d6fa7d4d77c6347fb6a6dd4049cdc14a92f7d,0x391561f484ca95f113116558aa7f79c716d16bf8,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,274,2024-05-06 15:39:15.000 UTC,14110304.0,177867217322353,547820,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
422,2024-05-06 16:00:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe894f7f629bf21f48e2efb4f15401ddafea1de4ee2c8f5548d0133b9fbb5a7a4,0xfd0dd669c4b5b7d6243d81bb9f9467a119af885d,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,196,2024-05-06 16:00:15.000 UTC,14110934.0,188895988531568,583902,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
423,2024-05-06 16:38:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xcecb10c5b3ea67b3ff8da1ed6feb7f0c68f0884764f5bd6dc12ec44b589d12e9,0x52a65d219d2d96dc20bab9a08f93ac7a9a3d7ebe,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,324,2024-05-06 16:38:41.000 UTC,14112087.0,188860839100461,583087,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
424,2024-05-06 17:19:09,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe88dceb7f65323d767fdd8e20f86aca6a53484320971bf1763608ccc336e86f9,0x57843adc1de9c66e5433e85f40e51c9ec87f42d6,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,140,2024-05-06 17:19:09.000 UTC,14113301.0,213243894501486,659192,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
425,2024-05-06 17:21:31,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x45a96bc77545334224d4a298a9b0516bca171176f53d44961b8af854c3855ad4,0x9c81b6503919a5a9cd99cd084ea1e4c3d663c7ac,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,39,2024-05-06 17:21:31.000 UTC,14113372.0,167230546987786897,516399160,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
426,2024-05-06 18:05:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe65dbefc2ad3723a4b3c020dab2fc9540d79b635151e48e6447532ab1fb8586f,0x836965fbbb01ef6b8fd39e7db157a593a1c5196c,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,140,2024-05-06 18:05:05.000 UTC,14114679.0,178264316951302,546948,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
427,2024-05-06 18:22:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x87c3578eac1cf41e1062e617da311529f061c1a5c447e105a463501af4db505a,0x664ca7ba3e987d6eae29f24797e4ebbfb97854ff,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,1305,2024-05-06 18:22:35.000 UTC,14115204.0,183713575393524,565135,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
428,2024-05-06 18:42:53,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x4241b042b406cca26f6de57754a7a8b861553fb541a6979e4b87306c751667d5,0xe0b88d145095bed750b0832d687efe3506d89756,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,165,2024-05-06 18:42:53.000 UTC,14115813.0,184038848709969,567270,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
429,2024-05-06 18:47:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x91daffb9b8c2b8c4bb898938f55926c0c12daf6c8cb10ed61c56477f218af49e,0xe0f4d9581c33fc5cbba9e56c246ee53411fdd6a2,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,25,2024-05-06 18:47:35.000 UTC,14115954.0,499507135327344,1535293,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
430,2024-05-06 19:17:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xef8d8045f6baadb732f3e775a8610439eb05aada5f8071a4ccaff10c5090c007,0xc954290fb0fa9be90c8f618805eef0ab355225fa,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,172,2024-05-06 19:17:11.000 UTC,14116842.0,175487040618743,536871,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
431,2024-05-06 19:22:23,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x174483db1bcc7c4adaa936279f4968b97a0594bcd301d300157a55314fda53f7,0xc619d3c4182473c5ada06ba70d6080dbd76974d8,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,25,2024-05-06 19:22:23.000 UTC,14116998.0,500000000000000,1532085,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
432,2024-05-06 19:43:31,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6a672f8ab0b9168ecf8af76fea279925b12a4a6930ac5951c110cd72ab0ba294,0x68734e00bda97fd41e63b4caee3e83f0d3a0d7aa,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,25,2024-05-06 19:43:31.000 UTC,14117632.0,999749841616630,3052348,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
433,2024-05-06 20:49:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x144a4f304c9b6241c5e92a06b69448a2f9a0a4b2654204ae246a8c3c9f6448de,0x7c12a8ccfa14420f6d3b9f13123f71188ae95198,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,57,2024-05-06 20:49:17.000 UTC,14119605.0,999498668863823,3080858,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
434,2024-05-07 00:16:19,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe128dda22478e048ea962b6c714a11a6384403fbc650a996679048b2837cc2ab,0x29aa47d52a42eff2a7972de74eb6fdff8640ac9d,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,27,2024-05-07 00:16:19.000 UTC,14125816.0,49482198760407096,151704193,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
435,2024-05-07 00:29:55,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x2328ddae66c0b0e2f77aca8cd746e94480c05b9fbccf4240d1e46a12034c48f1,0xa7e14ae20fffffb83fd3bc870d0f2db915e9c733,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,192,2024-05-07 00:29:55.000 UTC,14126224.0,267322348824450469,819991159,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
436,2024-05-07 01:45:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x9fa0ac66d67bc604a3883e319c947c68c7471815faaca326fb4cad6abc3b18d3,0x186b12ceaf08fde22e32647fcc800e45876f5bd0,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,10,2024-05-07 01:45:05.000 UTC,14128479.0,81253575878464140,249714842,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
437,2024-05-07 02:22:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x93608de550dcf834072d1b2047109f91b93be01ca6cf905f5e6323fb1855c10c,0xa7e14ae20fffffb83fd3bc870d0f2db915e9c733,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,199,2024-05-07 02:22:03.000 UTC,14129588.0,290423295434963446,900000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
438,2024-05-07 04:55:55,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x20b5b4d4bdb03deb7c80db802d1f39755029052e41f0c855d1de27af7fb6205d,0x6855d67e8566bcfea170f839cad463448c8e96c5,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,226,2024-05-07 04:55:55.000 UTC,14134204.0,488965691012343,1500000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
439,2024-05-07 07:37:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x81299fc1a544f14c547dc6985c87404f2c85a1c16b2355a72cb347fe94c79902,0xb6ec7879b312384757aa88a56279feb875734c01,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,229,2024-05-07 07:37:41.000 UTC,14139057.0,201803326089142,619194,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
440,2024-05-07 07:45:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xf1e2f4584e128fbd6d538e05801a726fe99e7faae756cc65583f660ca49187de,0x03a3a87656b2dfbf95df70150424dc851b1fcc95,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,29,2024-05-07 07:45:21.000 UTC,14139287.0,499979016367134,1536905,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
441,2024-05-07 08:11:59,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x159363cffa38d7f0bdf28e24f2f110f7ee1800149fab99c03224f974d0fbe8a4,0x26127168a755f6029d07f4de534c86947d67b08e,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,172,2024-05-07 08:11:59.000 UTC,14140086.0,200658060500397,619839,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
442,2024-05-07 08:20:45,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x65f362411c263f4d45e922d7bb29af3c18d17312933ac6db725ccdb8e5eefe74,0x8a295b57ced3a166957031b4cdb69a002816b833,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,197,2024-05-07 08:20:45.000 UTC,14140349.0,210023454798063,647792,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
443,2024-05-07 08:23:45,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x5a43c4491933498748bc4a3b8f5284dceedbffe667fa7a8e1e4b74daf05a4e23,0x4e2dc0fae6e7498f4069c0a6bcb9cc1bc68074f9,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,161,2024-05-07 08:23:45.000 UTC,14140439.0,203934452805935,631230,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
444,2024-05-07 08:45:37,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x28a79b370a26ce93e7780e02ccfd2eace69176a428dc623c10fc99a817343b03,0xd33cbb7bb6277404df57b0c3470056bf830548ea,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,178,2024-05-07 08:45:37.000 UTC,14141095.0,176780796041422,551222,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
445,2024-05-07 08:46:31,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xbc684306f2f8bc53b07c33762ed4999d21da1ed1e2ede0091f8591439238f577,0x29574e9a1a4106ce58cfcef84738224fa3f92cd7,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,148,2024-05-07 08:46:31.000 UTC,14141122.0,139064357212506,433577,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
446,2024-05-07 09:15:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x530eb3bf8602f64255c1144e04784cbd6b6fa3c97c37df90c5500cc0b5d23519,0x89598ac1655a1851a1bbc8fe2571b6d5a602ee2a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,161,2024-05-07 09:15:11.000 UTC,14141982.0,159686908695640,499892,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
447,2024-05-07 13:22:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe91753a046c408fa629e7cce9fe94916b99904cd7dfaec678d62543de3a64585,0x17e6a8a7897cb3e386302cdb0c61a481e37524b9,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,215,2024-05-07 13:22:11.000 UTC,14149392.0,269090757174250682,829138546,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
448,2024-05-07 15:09:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x14149017f90d1d7dae1ba79cb0186db70bea0e04e5053d595a8d8fd36d3d1a9b,0xdabb8cdde3f65da80710d86150ac21a69aa0a2c6,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,142,2024-05-07 15:09:35.000 UTC,14152614.0,4994817889833915,15446445,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
449,2024-05-07 15:38:09,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1103ddb4ed9a5b74b1b52dfc700a7864b9d51e6a1f5cef682e548b7b6da6f56b,0x5e2ab6295ecf5912c4ca427ac64dbae00cad651f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,59,2024-05-07 15:38:09.000 UTC,14153471.0,500000000000000,1537882,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
