,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
558,2024-07-21 07:10:45,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x8ea6de9c082560a07a65bfa5ddec4f20bf5f974fdd58d766faed5efa1a38d8ff,7,2024-07-21 07:10:45.000 UTC,234448183.0,286246171645009,999621,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
559,2024-07-21 22:34:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x23d4c8f31431d6c691b0b12d6355e6693914bf2d1ad901c1a285b719636b2562,30,2024-07-21 22:34:40.000 UTC,234669276.0,7068234190215124,25000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
560,2024-07-22 09:51:25,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5ced679c19c54ec31c9709491b8c2fa254c149f325c1bd7b98135cf707aa27c6,6,2024-07-22 09:51:25.000 UTC,234831243.0,8999999780475626,31305931,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
561,2024-07-22 11:56:50,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xb7723e186bd9bfce9e55a9585eb11a931b35e05568f3137f5a1cb4506b24689a,20,2024-07-22 11:56:50.000 UTC,234861329.0,274595054850239,958991,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
562,2024-07-22 23:03:22,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xda00c5c5f22a44df13b4c25230dd58c552e5f0b3ab8e764c5bce66ecc28e5a3e,8,2024-07-22 23:03:22.000 UTC,235020550.0,3918123430759350,13489724,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
563,2024-07-23 23:47:34,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd4ef36dd07c7f07bfec92b1a1d727d99c31dc14a99aad72ac03a556115cc9cee,5,2024-07-23 23:47:34.000 UTC,235374834.0,3890207631541436,13544470,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
564,2024-07-23 23:51:21,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x0334602be168cd8a6b67c59a01ded28de46ddf0f257559f77132f3bdf4fdc187,13,2024-07-23 23:51:21.000 UTC,235375739.0,3890207344155274,13544469,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
565,2024-07-24 00:10:09,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xb7174b00a6a52ab97c616a586276cda8c5c2af1646747672c1135190640bcd19,6,2024-07-24 00:10:09.000 UTC,235380229.0,3890279668138942,13544468,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
566,2024-07-24 00:24:52,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x28bfef8a85fbe972da9fcbeecc8e9817a155be0ec7cb1e944f43727f156d5318,9,2024-07-24 00:24:52.000 UTC,235383736.0,3890276027462482,13544467,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
567,2024-07-24 00:29:11,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x26ab2e0258c6d17d797fd9846b5564d53e9923fba83f2e78e37fd3f4275cd27d,5,2024-07-24 00:29:11.000 UTC,235384768.0,3890275740071200,13544466,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
568,2024-07-25 08:55:14,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x6c1dfa932784a701bef02614c89bec83aa700d50df2d3a2553e008ebebf290ad,16,2024-07-25 08:55:14.000 UTC,235849860.0,4275688393632830,13535900,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
569,2024-07-25 09:46:10,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa05faf1f5c6698488d51f5aca672ecf387bc9e8a002b8a0821d60aa0dbe5b0e8,5,2024-07-25 09:46:10.000 UTC,235862066.0,4264152942469297,13542741,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
570,2024-07-25 21:23:34,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1ef846339a0f27113ff1bd47e03b529fe11820115f896b93974284c1866fd596,10,2024-07-25 21:23:34.000 UTC,236028973.0,4994894802914190,15815781,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
571,2024-07-25 22:33:51,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc5b04b48d512a3069a807703cddb9c8513de7e3dfc541c5422b117787deb7c54,8,2024-07-25 22:33:51.000 UTC,236045728.0,4732347423495875,15000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
572,2024-07-25 23:00:21,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xcf598a5b95e837bb7e43b541170b2da63f1b725a25d6dfeaa548287cc28a2279,14,2024-07-25 23:00:21.000 UTC,236051991.0,3785768384083143,12000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
573,2024-07-28 12:17:41,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xcb1b13bba39d3474bf0cdee1afd14fd7a37c1acbbbb3eb871513a72c15067d9b,5,2024-07-28 12:17:41.000 UTC,236931333.0,1999999698796730,6523561,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
574,2024-07-29 00:37:35,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xcebb722e690339b940207aece395aba729bc853c90b35a6f3fd2e26dbf6dd0f0,5,2024-07-29 00:37:35.000 UTC,237108618.0,3750309680932292558,12366326522,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
575,2024-07-29 19:40:58,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc94bf551e4fb8762ca665795ce83a24f3606c1b7515529f3f1563650d35ee3d4,19,2024-07-29 19:40:58.000 UTC,237381961.0,3987697569156785,13201744,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
576,2024-07-30 01:19:47,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x125886995fdbcfabfe33775af2a97a2e89339af199910b3e29eb1316b6df2aa9,8,2024-07-30 01:19:47.000 UTC,237462797.0,1998308868941100,6639272,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
577,2024-07-30 01:30:30,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd0c28aa7cc95dddb045d5d34e4e3d3f44cbad60910fb6b59103661db4bf968cb,19,2024-07-30 01:30:30.000 UTC,237465352.0,1503090822182498,5000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
578,2024-07-30 01:53:46,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x579d0d7c8b470cd91ae4345c8d7e9d2f869c184146743d23ef0329f24eb085d8,31,2024-07-30 01:53:46.000 UTC,237470932.0,3630141032748869,12000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
579,2024-07-31 14:30:29,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x958b0047fa2c1a0485c2d15790d24b0844af24bdab529f9a128465ec3c84c63d,27,2024-07-31 14:30:29.000 UTC,237996628.0,999065222297215,3317987,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
