,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender,to
277,2024-08-17 23:59:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb21f6a90787ac9898f6afa0dbdba1a0706d193a7a48f51b156789a96871f50a2,196,2024-08-17 23:59:11.000 UTC,20551779.0,7764969847580,2977914604565024966307,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
278,2024-08-18 02:28:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x018701420549cbba69c26b5aa22aa3b225b13a621d9a2c81abbbe286ce38c32a,261,2024-08-18 02:28:59.000 UTC,20552528.0,5812901,2224726787973158,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
279,2024-08-18 16:59:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xfc16558fe479e9a3f2baf3869f20f39bc4ac4ca54e54f0b6088c9dc77f3820ff,523,2024-08-18 16:59:11.000 UTC,20556863.0,265926,99583367280569,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
280,2024-08-19 00:18:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x21b9f60f5ebf3a1977bb61746da131bb435d0752df1ebc8777f21c3da2c2186a,278,2024-08-19 00:18:23.000 UTC,20559048.0,7764969847580,2964929895695628480073,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
281,2024-08-19 08:04:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7e73f362c0b6d406b16ebea2e620f39663a1e8011d0d28a7279746c878ff54bc,228,2024-08-19 08:04:59.000 UTC,20561365.0,24966605,9525487961888493,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
282,2024-08-19 08:47:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb25bbf56905d4e016d7127a68c4561b9877b43ef5ee552623469764650f39a0b,248,2024-08-19 08:47:59.000 UTC,20561578.0,8799414,3358892951360581,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
283,2024-08-19 10:12:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc4e1bdf99f54c38d99098c8e0c005f29b6559792fa164258c2889f197942c4ba,442,2024-08-19 10:12:47.000 UTC,20562001.0,23424605,9087042696861507,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
284,2024-08-19 10:24:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x02ea6ebca3f73cd2008fd3eab80c79f5fd1d2c9f21e80a0d0a3150d1d9a62dd0,218,2024-08-19 10:24:35.000 UTC,20562060.0,7701756,2987632421244620,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
285,2024-08-19 12:10:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x5e9831947af02bbf839a8e61be2dd68996e73ebd4fd5fe0277ecf7a39763c8c2,165,2024-08-19 12:10:11.000 UTC,20562585.0,7174361,2774595611401341,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
286,2024-08-19 12:11:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x529d3875ec3db4683b1d3f1659ae99210dfc9b9952fe4b8f07fb3dcf06d9e7d5,82,2024-08-19 12:11:23.000 UTC,20562591.0,3922118,1516727126178481,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
287,2024-08-19 13:26:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3bd4e80cf1023518a506fa364f2b94a26a60f19e26f3671892ba48a1cc7d8630,200,2024-08-19 13:26:47.000 UTC,20562964.0,14974297,5758328769801983,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
288,2024-08-19 13:28:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3ee2b704707bedd2d2db72939d3318816617b3c5e5474ff39b6ba22bd4e54809,204,2024-08-19 13:28:47.000 UTC,20562974.0,10781752,4145897973649642,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
289,2024-08-19 14:33:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x8a09d142e97fa4341e3dc2f2768616d438058d4367fdcb6cb5559e863e7feab0,220,2024-08-19 14:33:47.000 UTC,20563297.0,4288271,1664361472086929,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
290,2024-08-19 14:45:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6432511ab9530ecd0bbab4f4c3560ffc48b0ad0af76a4fa9fd1cf7f27be5f4bf,420,2024-08-19 14:45:47.000 UTC,20563357.0,4509921,1750824026870189,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
291,2024-08-20 00:29:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xbaa10a7c6f4216947c1206a4d5d1872672027d48fb1befc7343d0cef9ee37ff7,582,2024-08-20 00:29:47.000 UTC,20566263.0,7764969847580,2933301976591311521800,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
292,2024-08-20 08:05:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6fa2e9ac16745c86880d4b54809530cec6f4e4546c1cdff85bb348b9961b06ac,207,2024-08-20 08:05:11.000 UTC,20568526.0,10003,3743045390096,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
293,2024-08-20 17:43:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x29729b32cb6ca4b83d17201fb1889d52dac99cb2e5aafa7dd9019f9b465b4702,194,2024-08-20 17:43:59.000 UTC,20571402.0,21102077,8205110769439313,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
294,2024-08-21 00:37:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb5424bc061f37f69c7ce3541aa290d92cf79a6cfdee87253263e58b9002722a7,279,2024-08-21 00:37:11.000 UTC,20573456.0,7764969847580,3009302152487612703131,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
295,2024-08-21 14:29:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xcef607b44cbdd9cec387d92dae5f2ca1cf3368c838ce31ab1cb3f62214abb8d2,356,2024-08-21 14:29:11.000 UTC,20577598.0,522988259,201398910724301766,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
296,2024-08-21 17:48:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x2157d6f800a09415f26d2eb7a9cf38f4f97f3a2e69d077aac687900192ea14f3,411,2024-08-21 17:48:59.000 UTC,20578591.0,1000194,381381819890077,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
297,2024-08-21 22:30:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3163f7b6a9e0e5fc35112b3a2ba07240f4ebba4dbaea2ac9e343e94090e4618b,93,2024-08-21 22:30:59.000 UTC,20579987.0,13933769,5277761750880321,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
298,2024-08-22 01:20:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x002945cc149020e27acd48ac9dda87c20b31562b215a77253b9feda058cd4aba,210,2024-08-22 01:20:35.000 UTC,20580829.0,7764969847580,2950373009740862685390,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
299,2024-08-22 03:23:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3f8e3ab1313a524d6df6d7b49891f92c5a067daab981d832c9a5f7875c56be0b,71,2024-08-22 03:23:11.000 UTC,20581438.0,8853079,3401339161280923,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
300,2024-08-23 02:28:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x96e7fc3b36bc2264b11cb656ec1c99fd62701adac985fd12a2cdb2fb30fff3b5,163,2024-08-23 02:28:11.000 UTC,20588324.0,11769971985941,4457557578592392166254,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
301,2024-08-24 00:15:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x57ca617c82cdac1497a8d7fa03ed4f3d6b841d6be28f308d477313e91e652b59,475,2024-08-24 00:15:47.000 UTC,20594820.0,12429761267875,4496420833051270667287,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
302,2024-08-24 15:47:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x2ba30a4698da8d833a45cbb601c85986bc9f7f72f5a4cc0a0bb9930e2a4bc31a,215,2024-08-24 15:47:47.000 UTC,20599448.0,2773216410,1005919509479319638,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
303,2024-08-24 19:48:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xae695157c632f2bd1fdb2de8fbab116765055ea4ffc83e6f889d4e77d36dd57e,262,2024-08-24 19:48:47.000 UTC,20600646.0,66438142,23784616276062076,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
304,2024-08-24 22:04:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7effdba6af4424d072e5c32204e45f857e323f063d226218b19e8ed35b6747c0,366,2024-08-24 22:04:35.000 UTC,20601321.0,11874044703270,4319872136282707026540,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
305,2024-08-25 17:53:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa9d83df6c5e3f5f0ddb0576fde1fa6db1f9a237b3ea9d8818e8802bdb7bc5da3,163,2024-08-25 17:53:47.000 UTC,20607220.0,7764969847580,2800885503441834849979,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
306,2024-08-26 06:59:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x1cd74c9d5955e183c0c871953ed685b56019ad500c469228be44b7e802f5e014,195,2024-08-26 06:59:59.000 UTC,20611134.0,11841729067465,4318005974115049638185,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
307,2024-08-26 20:06:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xbf889dcc371e52169b601e08f7fa9d54afd018aece6945f1dbeee4fd89bcdb46,182,2024-08-26 20:06:35.000 UTC,20615046.0,11474829013725,4273222668523289014630,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
308,2024-08-26 23:58:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x41582bcc4fd591622991733ecc423e0e9bf48d91210ef2b623432923d2bf7889,247,2024-08-26 23:58:11.000 UTC,20616193.0,5622046,2095162198516743,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
309,2024-08-27 00:11:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xde193d0e95f3f3c2c5edc36a65c1aeec9731cfb1dbf9bc27d09d622e5af91280,146,2024-08-27 00:11:23.000 UTC,20616259.0,5621793,2095261865510201,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
310,2024-08-27 00:17:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x99148cf83bc8f03c031d89e037feefa231dcaf2065b9b5f88f96486c7504c1c0,164,2024-08-27 00:17:11.000 UTC,20616288.0,5621703,2095046366914472,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
311,2024-08-27 00:23:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3d46d2b382c0b07fd8bb8dc4250bb6e143a29b7aa7d8f8fd87989ef3f55c26f5,337,2024-08-27 00:23:59.000 UTC,20616321.0,5566175,2074071003093305,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
312,2024-08-27 00:26:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xea8aaa5ad74fbe96bc3a81186307c951060d6b3052bdee4360490197589246a7,338,2024-08-27 00:26:11.000 UTC,20616332.0,5566257,2074086954189369,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
313,2024-08-27 01:03:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x621ee40f03be083b2673da63eb51155f694a2bff33f97a2d93377887ddbd7ca4,261,2024-08-27 01:03:59.000 UTC,20616520.0,5565101,2074258107771986,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
314,2024-08-27 01:41:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x67588ed0de807bf94fbd246d4cdb38acc1a39d49d3cb75f76881f6d327e25f45,431,2024-08-27 01:41:11.000 UTC,20616705.0,5568613,2072916397782402,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
315,2024-08-27 01:47:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa4acda265d4a0882175c29c853053dfb4c86771f1430d6fa1ba9b647f7916a75,52,2024-08-27 01:47:47.000 UTC,20616738.0,5568604,2072939582753021,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
316,2024-08-27 01:50:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x55bd0d17797759ed92f5802747175cad52135b6ea229008e75cce28da292e43f,109,2024-08-27 01:50:59.000 UTC,20616754.0,5568630,2072949394098861,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
317,2024-08-27 01:53:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd5999652cca256952c99db064512e6b64221459f1aafe1dba2d6ecbed189b02e,216,2024-08-27 01:53:59.000 UTC,20616769.0,5568641,2072945317485245,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
318,2024-08-27 02:10:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x92e6782e86a3d22289c698b60c2964e4704a420e47c99f9f24ff6b0792746c06,206,2024-08-27 02:10:59.000 UTC,20616854.0,5568540,2072956563304696,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
319,2024-08-27 02:13:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x9472485270e6f50cd5ea7e796d0a69c9fa1e890d5ea9df16fc80df0bad78c9c0,260,2024-08-27 02:13:23.000 UTC,20616866.0,5568546,2072954047970304,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
320,2024-08-27 02:14:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x22b0456e6da73e3fac12d8d0c4f1bec42944e7117bd21ccdf6c28bf6fc9020dc,149,2024-08-27 02:14:23.000 UTC,20616871.0,5568871,2073074992605977,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
321,2024-08-27 02:16:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa8a410d59c2b63f8de81435344a79c86cb4d096b3a3cb980f4d4e97b9563c79b,1123,2024-08-27 02:16:47.000 UTC,20616883.0,5568961,2073099362257046,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
322,2024-08-27 02:51:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x70643ee547699b4b4308d42db64aa921308d9ec3b8a52bdc0469162a72596aeb,448,2024-08-27 02:51:35.000 UTC,20617055.0,5031119,1876453947323647,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
323,2024-08-27 09:13:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x5b86845a3616ddeb62fa36855150d8c118845e11bbd1b830450d10c195be7849,584,2024-08-27 09:13:47.000 UTC,20618951.0,11141711560145,4150581223929193674751,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
324,2024-08-27 09:42:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x36c960c9b0ad4a6e3e1f3c1eaf31da2c1174d47282da2a7e33650923f0b1778b,102,2024-08-27 09:42:11.000 UTC,20619093.0,49371582,18409229777512634,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
325,2024-08-27 17:55:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0f3b1f818dac60d092df0c4d64ee67910abed9d68f705c4be7c78468cb699566,45,2024-08-27 17:55:11.000 UTC,20621548.0,104737323,40609600940818836,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
326,2024-08-27 23:16:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb95562dbdbdd5b19c64c8e48867ec75219b2fa975667415987239db12bc95345,312,2024-08-27 23:16:35.000 UTC,20623150.0,11690796652149,4754797300135782803889,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
327,2024-08-28 18:13:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0e3141fbf6b041d56ef2cc36e3786483bc8e6e2731de05fd8cf573253a55469b,223,2024-08-28 18:13:47.000 UTC,20628804.0,11243861988927,4477983622908618771411,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
328,2024-08-28 23:36:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x947213a4809aad6cb222c4d4cd87b433bc0316af20b58972d5e558aad6e7c96b,382,2024-08-28 23:36:47.000 UTC,20630411.0,74109421,29357407649124590,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
329,2024-08-29 06:34:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa8660b29a974538dd6d5d3e1fc0b2a666230822e3d35847d42d0baa344a5bdef,151,2024-08-29 06:34:23.000 UTC,20632480.0,7764969847580,3043152787359144631711,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
330,2024-08-29 19:35:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x359082cf719221d71b377e848b3ba47bf2037ce404a730a456fab622e883e52d,220,2024-08-29 19:35:47.000 UTC,20636365.0,242138847,95840993107719300,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
331,2024-08-29 19:44:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x17ba7a77a4d9029e73c6baab96a5253c1c4e12fb712b50bee04fad71a0bd7039,153,2024-08-29 19:44:23.000 UTC,20636408.0,11312359134860,4465715651246563084929,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
332,2024-08-30 05:00:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x53713e07f93928250242c2e4eb2c6bff903514cd89b66c7dad98f9624023aafd,192,2024-08-30 05:00:47.000 UTC,20639165.0,3247731,1289078437438199,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
333,2024-08-30 06:42:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x15e2743ae5b5182813fc6d46096e3f3470b8cde969c8de5c72833d7a0d9bca9c,275,2024-08-30 06:42:11.000 UTC,20639671.0,12139424385319,4827427925760024049990,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
334,2024-08-30 17:40:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb1881e9266e04279c7059a4cea3071805e3640c7c7e465c634732790312dc17d,301,2024-08-30 17:40:35.000 UTC,20642947.0,12140913588657,4933948648141548643266,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
335,2024-08-31 04:00:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x97e1be8335ee37771c892e6d90aff113d4d108d5d2885cd42b6bde8af165227b,244,2024-08-31 04:00:47.000 UTC,20646027.0,7764969847580,3076400604773127838887,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
336,2024-08-31 14:17:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x51edac5aa496f7873abc88f658b64cce0f8848b56679fb6d0b2f42fa1fdbb3e5,314,2024-08-31 14:17:47.000 UTC,20649094.0,7764969847580,3080491032957519582182,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
337,2024-09-01 00:13:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x37c118546ec7d6b918b19349c056f06b7c5e8786f391bed804025af11830a248,963,2024-09-01 00:13:35.000 UTC,20652061.0,7764969847580,3085616325864846004524,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
338,2024-09-01 10:02:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x808f45e226e6d9ce1ea446d859f543321aa0d445ff75d59f3ff2c2762543d90d,103,2024-09-01 10:02:59.000 UTC,20654999.0,7764969847580,3123647941736823476860,0x4587f31ad6f2ff5296053422f8ccf351db368411,0x4587f31ad6f2ff5296053422f8ccf351db368411
339,2024-09-01 16:40:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x8fe320527c488696dd1956990e820a0c1d265bf4270b654dd26dec5c98fed492,517,2024-09-01 16:40:23.000 UTC,20656976.0,12094987237922,4889552727419584389672,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
340,2024-09-01 21:36:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x10ba5acc75a1568a7969c3d219c7bcb829a201d8e46d72bf42e04765321dab46,297,2024-09-01 21:36:59.000 UTC,20658445.0,12127801711874,4889184348868476279463,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
341,2024-09-02 01:15:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xcce523fd5669398de3c823bde32e7be24f5aaebbea932f21c6bf1b6fdd6aa556,290,2024-09-02 01:15:35.000 UTC,20659534.0,12188425101707,4999760962852742240654,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
342,2024-09-02 05:04:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xcf1ca4c450cfcf9401c4edbcfaeff69a175820a704f7efc012fde155017d7738,239,2024-09-02 05:04:35.000 UTC,20660676.0,12233456796161,5009806836678203579112,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
343,2024-09-02 22:20:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa4a9c7ab749130ba842b3e7f822ee67603d79c9b867fc0f6297aecf54fa9440d,192,2024-09-02 22:20:23.000 UTC,20665831.0,12019588229361,4724826496593386134188,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
344,2024-09-03 03:22:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x8258b45284e55568610009cc0ffab5380a28509c0132e47a30e429ac01c437f9,335,2024-09-03 03:22:47.000 UTC,20667337.0,12080358734680,4774044341583615904435,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
345,2024-09-03 17:06:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xeda35ddb2d763a0283f0d2ad955fd55ea87e6ede3d094b65d4c14f0938931820,378,2024-09-03 17:06:23.000 UTC,20671435.0,11751956031127,4809283101830198816365,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
346,2024-09-03 18:50:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xadd4f24a9e2a24c0afb996302e02d7a35e130146ee05690c1ee0815251c06472,389,2024-09-03 18:50:35.000 UTC,20671955.0,1670767932,682142682512599560,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
347,2024-09-03 22:32:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa36bff4dbc1f42d5158aa0a63455d62d7f610f2d424746d5d0e2d4f8de5c9128,396,2024-09-03 22:32:23.000 UTC,20673062.0,12202278166721,4959478416196722234902,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
348,2024-09-04 03:52:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x01a961cba6df43332b52a4df9911ef27c6ce20b386e2b0ff82a3c514d9989555,308,2024-09-04 03:52:23.000 UTC,20674649.0,11847502021870,4989737088601014442879,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
349,2024-09-04 19:19:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x8c224016228ce7484a1e0236d7dd00a2f7a76d9dcd7d8b8100cd2b6c1abbcc80,336,2024-09-04 19:19:59.000 UTC,20679265.0,127823720,52207441046433884,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
350,2024-09-04 23:35:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xe484a9f59144480789a7cea46ceacad8299ee4f313cc4098d2fb7f60b2774f4e,232,2024-09-04 23:35:59.000 UTC,20680543.0,12667509863041,5144582124374907694452,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8387e242e84186a96f3330b5fb9bc04a730927f2
