,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender,to
139,2024-04-14 07:54:43,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x2a7cc9ce78299123332a9bc31371ef313172309a15526cde38a8f3cc4c613691,6,2024-04-14 07:54:43.000 UTC,200866183.0,323982201908463,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
140,2024-04-14 10:48:10,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd3a10f308eb1ef18acad5a193087e56130e478cd734644ee7519b21e40b3d991,6,2024-04-14 10:48:10.000 UTC,200907444.0,1639844106972388,5008535,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
141,2024-04-14 12:26:10,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe78cde851ec8329f30017167f5ff55de9b66fd26d368cd190d197bce9a4ba5c5,9,2024-04-14 12:26:10.000 UTC,200930831.0,99979397275171,303542,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
142,2024-04-14 16:20:16,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x121947f5d084270d28f6e2886dcac7a5b5ef5e9c36b8be7dbc5f8e657fffee9c,12,2024-04-14 16:20:16.000 UTC,200986223.0,326077719049915,1000874,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
143,2024-04-14 18:26:23,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc8971ccb3fd3dc86c2c0de156c1387c3795e77818c81560eb9ef1123a54b5fdf,33,2024-04-14 18:26:23.000 UTC,201015954.0,325311521204854,999456,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
144,2024-04-15 06:23:03,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x318861fd65d8b8d6bc5ba585ff7171e7eddecd0887931aad235b27e25d87ceac,14,2024-04-15 06:23:03.000 UTC,201186948.0,312426403189177,1003612,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
145,2024-04-15 08:33:25,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x729ecfb4b28aad8ae84736875d196c194dfa3cc3181e148d3152b9313a2c2850,15,2024-04-15 08:33:25.000 UTC,201218004.0,1909591052903542,6213253,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
146,2024-04-15 09:43:18,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xac0dc6ab8bf7970b34af7572c2a073c24e64805b9328535b5288fe5999340e9e,18,2024-04-15 09:43:18.000 UTC,201234598.0,103107602111740,335300,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x7d585b0e27bbb3d981b7757115ec11f47c476994
147,2024-04-15 14:33:48,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3edc2d43c0d9133f78f410dfb6df6d3bb5eaf273086b15948997fcf5ddd6579b,8,2024-04-15 14:33:48.000 UTC,201303662.0,156760560801984,499989,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
148,2024-04-15 16:44:11,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x35e772d08082eeb2bb91c90525b635b27456eb2b9dc0a223b1e4aecfa2009234,245,2024-04-15 16:44:11.000 UTC,201334276.0,3245094599157576,10233159,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
149,2024-04-16 02:11:12,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa4e75f3b2a27f26710fb5dee59ab2f98a450adb425153827a41bdabc731b64d4,6,2024-04-16 02:11:12.000 UTC,201468563.0,323922485091786,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
150,2024-04-18 11:49:31,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe4afe12b716b19458e6351ad50ab89fd2fa161933710f09ade117d98d65b5b8a,20,2024-04-18 11:49:31.000 UTC,202284970.0,1637383556015480,5000310,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
151,2024-04-18 12:42:09,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5d88dfecbe779966e59768bf59422432ad10a7a5658206a0173d52fb2f5bc414,10,2024-04-18 12:42:09.000 UTC,202297326.0,398522154751392,1198601,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
152,2024-04-19 12:47:06,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xfedea10bcb8b0e1f68e367997f14e026e77462bb70bc1371e961bc366de0154c,12,2024-04-19 12:47:06.000 UTC,202635338.0,327908416333466,1019397,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
153,2024-04-19 19:08:19,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc59f6bf8b624442a7fe2b58bd6007622f56bcd4e42d1df58567e9ef4f8ae0f4d,20,2024-04-19 19:08:19.000 UTC,202724739.0,257461510100509,793422,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
154,2024-04-20 06:24:10,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x2b63b9086840ff5cced4b21b41870f340a562f06e2154810a3203848acb512d3,6,2024-04-20 06:24:10.000 UTC,202884469.0,996233524063297,3048146,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
155,2024-04-20 11:18:00,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x010c39f3066e028c06ab1a85f85b2ce41abf72e7012df83e1514534d48c1d3ce,6,2024-04-20 11:18:00.000 UTC,202954717.0,317942621873627,968527,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
156,2024-04-20 12:34:22,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1540dbc853a247797ac3c8b2abe84f2513f6b4f63f31497686b040f3b2dea1e6,38,2024-04-20 12:34:22.000 UTC,202972989.0,997147272905090,3040857,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
157,2024-04-20 13:55:53,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe68da64620cfa160852cdd713c3bbe377c7e8f6e5ab033e980c2a7c0e9effc70,13,2024-04-20 13:55:53.000 UTC,202992110.0,980275856885756,3000230,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
158,2024-04-20 20:02:15,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xf027c16f5c77dfd0963bfdf692b65d5c9823fdbef2b6dbee7293f432615f3718,6,2024-04-20 20:02:15.000 UTC,203079181.0,99872122133665,313904,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
159,2024-04-20 22:32:00,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x95590ff9c0530234299c023a2695abe49c832b22d2f59f461e7b9e28945d01a6,6,2024-04-20 22:32:00.000 UTC,203114871.0,31734252701569,99999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
160,2024-04-21 08:13:53,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1ff620f457fd4ed35c696e570b1c127b0467b7127988d7ceab97d5acf58d072b,55,2024-04-21 08:13:53.000 UTC,203253324.0,1067850358514656554,3395415534,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
161,2024-04-21 13:56:35,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc7bc0e3920b4cfec7cf7bc57101678e9dbe34a5e5c319187dd43dc49416dd3be,7,2024-04-21 13:56:35.000 UTC,203335024.0,2970658909869,9362,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
162,2024-04-22 02:58:43,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xfd70648f1b74f940098e34d4bf815fed2c1240f9373ff628aa9932fd2dbb9687,10,2024-04-22 02:58:43.000 UTC,203521082.0,1528029610817925,4799732,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
163,2024-04-22 10:58:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1a818ec3eb5f687b5701a3c79bbc436c6e597c0cdaaf778a2b4d708366a69cd8,8,2024-04-22 10:58:40.000 UTC,203635022.0,198916855541376,640593,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
164,2024-04-22 13:26:20,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xbb8333c497a2876296731dd87f6a32a812871ea4e834455f706542eed292c9ee,32,2024-04-22 13:26:20.000 UTC,203669939.0,43036521617931,137919,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x7d585b0e27bbb3d981b7757115ec11f47c476994
165,2024-04-22 14:20:06,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc154069c9986c3e94f01d227f30a74a56922e9890f77054f181145773261652d,12,2024-04-22 14:20:06.000 UTC,203682547.0,89867749097886812,286859825,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
166,2024-04-22 19:04:46,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x0338aab89ed1b874114dc569e67baaea7666d520bced317326351ffc257fd229,6,2024-04-22 19:04:46.000 UTC,203749502.0,316612266437,1009,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
167,2024-04-23 06:21:32,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x72e4d4a5a30569479c2196402d355c3493b0f4541f7e89eebd7795112b0ae894,29,2024-04-23 06:21:32.000 UTC,203910247.0,298499897996426,951704,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
168,2024-04-23 15:35:12,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe505a520a6622c4ef6689024d96aeaeea7c5231c68c6ed3cea1993cb4d179d1b,86,2024-04-23 15:35:12.000 UTC,204040707.0,150396013615008,486643,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
169,2024-04-23 20:11:18,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x4c13c5d3e30608487a8ecfe5497f09834312e2b3b96007d70e6ce83df65675a4,6,2024-04-23 20:11:18.000 UTC,204105742.0,1549399118754026,4989406,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
170,2024-04-23 20:38:12,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa8f30216b912a80f6b8d4f37f0f6a89cfe59980c0cba016d7ae2b3f5d3ea4632,24,2024-04-23 20:38:12.000 UTC,204112095.0,1554406045751593,4973382,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
171,2024-04-24 16:13:09,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x22a59832627a1fe93c5da863ed77ea9becba316307159e894e7e782cab27eb2c,8,2024-04-24 16:13:09.000 UTC,204387943.0,1064150481486663,3390891,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
172,2024-04-25 18:12:58,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x38789b979bab5c6176188086ea977d03493da4ae28e2bf1d1eadd9b83aca1534,6,2024-04-25 18:12:58.000 UTC,204751558.0,95092087545776,299999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
173,2024-04-26 05:33:04,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x22bcaec0d043a9d0aa2b33f48b7298c0a3b56ee0f738e25c420f1fd400e950a0,21,2024-04-26 05:33:04.000 UTC,204912396.0,300012937086400,940559,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
174,2024-04-26 16:07:39,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa7a98bd426ebf085c63c8be607f7e615ce6d36bf02a79440fa3613174373d0e9,16,2024-04-26 16:07:39.000 UTC,205062413.0,2862266524838,8915,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
175,2024-04-26 19:44:20,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x7aa40ee40dbe3e7ca14dc677d48d172fdd66a73013d2d253d5896466cc8cac20,6,2024-04-26 19:44:20.000 UTC,205114122.0,5312176130007024,16719631,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
176,2024-04-26 19:45:00,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xb057946234f0bc3754205e4edad975c098a95466eba6b3697ce001fb45b9ac22,6,2024-04-26 19:45:00.000 UTC,205114278.0,5312175852082719,16719630,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
177,2024-04-26 22:04:52,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x7d7cf1d0f0bc72ede912bdf2455026b23ab0b9eebaef8f747c54d5864499d946,13,2024-04-26 22:04:52.000 UTC,205147670.0,159987132074674,504458,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
178,2024-04-27 17:13:03,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x95c5b75fb93e0e2ed2c169dbaacd12a57cbb2445a72f4ebd7d9ee859f7da571d,16,2024-04-27 17:13:03.000 UTC,205420181.0,634156378167529,2001287,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
179,2024-04-28 03:33:53,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xaa49f94255eee543ee24cb48564a75e5e21482b532d332ae1ef6fe02deb90abc,13,2024-04-28 03:33:53.000 UTC,205567623.0,900000447602946894,2976163184,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
180,2024-04-28 05:50:46,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xcbaf7bcbaedd59fcb7845d4593781b0aa0fb3e8300c664451ab5008f21332801,17,2024-04-28 05:50:46.000 UTC,205600203.0,154174500480610,509999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
181,2024-04-29 13:59:44,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5c757730b434fce286575cf93d30d0ebf2f0556ca8faddfd70d11ff6aec7340f,17,2024-04-29 13:59:44.000 UTC,206058408.0,997392646338834,3117617,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
182,2024-04-29 16:13:38,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x67953b7773fd7edbbeb9d4eec4e46adebba70e7d29b86917d0932c86839300a0,37,2024-04-29 16:13:38.000 UTC,206089947.0,73028447292594,232055,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x7d585b0e27bbb3d981b7757115ec11f47c476994
183,2024-04-29 22:58:01,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd3797815310ee39a0bed9346735ca71ef5bbe66a92725660521ba562b01bfac4,6,2024-04-29 22:58:01.000 UTC,206186220.0,3117325797653374971,10000000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
184,2024-04-30 07:47:15,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x67a3edadb6721eb2ad6868feeb1d1bdecc683768df20e85ffee296b5a10989be,11,2024-04-30 07:47:15.000 UTC,206312067.0,494531519064577,1565454,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x7d585b0e27bbb3d981b7757115ec11f47c476994
185,2024-04-30 23:29:15,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3551144a6a39f8aedac49f718518b029fba8b7abf424656af7b664548f4fc73b,6,2024-04-30 23:29:15.000 UTC,206532742.0,9933485438868216,29879518,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
186,2024-05-01 00:17:33,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xceadec507e4fd5aba058d3994a18b8fbe83ffc58b727b3eb3eb7558df687107b,21,2024-05-01 00:17:33.000 UTC,206544202.0,1284861907112439300,3880000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
187,2024-05-01 08:56:58,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x0b32aaceda0f8587dbcf428c762b06088f46ea41b31d27cc247b5ad1ff886444,12,2024-05-01 08:56:58.000 UTC,206667409.0,1007468637542287,2870480,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
188,2024-05-01 12:20:48,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x28ae71cadd243b87b22d64e984847fb23fbcc1a49d76647b4dc068b2ae7c4fd3,8,2024-05-01 12:20:48.000 UTC,206715739.0,344214093728249,1003551,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
189,2024-05-01 13:47:11,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x207ad56594f6e1f3c176d5f9a22bc6bac548fb91cc85f0b79c7e83927f798762,54,2024-05-01 13:47:11.000 UTC,206736171.0,200072330750538,578318,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
190,2024-05-01 17:04:47,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x28e2ef936f9aa7fd1f16e9fc0de49f7dab6110f081b2f87ac5f8b210b9258674,13,2024-05-01 17:04:47.000 UTC,206782604.0,199999717037306,577882,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
191,2024-05-02 19:32:45,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5e419366729214106e8dff14f1fb96a499126ec123cfb69bfd0f3f30007d6b81,6,2024-05-02 19:32:45.000 UTC,207159777.0,9898673839193,29615,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
192,2024-05-02 23:18:30,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x45341eb146a0519d1f904a93a2059e919313315fd736039acda1f1515f77c423,6,2024-05-02 23:18:30.000 UTC,207213651.0,1047827243388874838,3140972123,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
193,2024-05-03 05:13:06,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x29a49e363e8d5394f2ace3f5acb157b97f597f3fb2ce08b26f288a63811b2e53,19,2024-05-03 05:13:06.000 UTC,207298344.0,995238292982827,2992235,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
194,2024-05-03 16:23:11,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa7538ee26e18014aa8f4b9d74508dd11e6d7567c6a83fc45d615abe001afb224,8,2024-05-03 16:23:11.000 UTC,207458211.0,3250494970843442,9999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
195,2024-05-03 17:42:03,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xbf6a27a6edbbf4310e7d3c930c495736b0fcd16420cc811b4f0df8f8c605bb61,10,2024-05-03 17:42:03.000 UTC,207477054.0,999884227682038,3070160,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
196,2024-05-04 01:50:36,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x0fc36fb1a9f410be6f77829ed5a15079b0121e7cd0663d869d866d433084c49b,9,2024-05-04 01:50:36.000 UTC,207593218.0,499999902033696,1558908,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
197,2024-05-04 07:40:43,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3fccaba73a66323e4266b3513d9e174ae9688ff25cfe3ce423e8f91eddd3ab0b,13,2024-05-04 07:40:43.000 UTC,207676812.0,3219028612480598,9996082,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
198,2024-05-04 07:57:02,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd9bca482acb0ead6184734c506b3a26b496d1dcd83712872b8aeca86eabcba1a,7,2024-05-04 07:57:02.000 UTC,207680721.0,4302685000765639,13343070,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
199,2024-05-04 16:57:17,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xeb3108fd79604a288cf71ab3aa42552b67b5a029d800e6e064a5f1590d21ae80,8,2024-05-04 16:57:17.000 UTC,207809950.0,698104622425733,2179531,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
200,2024-05-04 22:09:05,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x351e65144b94eafc3c0a947a4f4bc0f9bed12833a530c61b9462a4c135f3eae3,11,2024-05-04 22:09:05.000 UTC,207884422.0,216621161111878,675101,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
201,2024-05-05 08:48:49,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xb4c695861530c904f83a9910e84f5dc703f48a266fe3273287377ad20143c42c,13,2024-05-05 08:48:49.000 UTC,208036853.0,99512478814007,314297,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
202,2024-05-05 08:57:06,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc742d7ba3da23ef35bbc632ae72930b7204d1898b11685bedee87c8cbe1defa5,44,2024-05-05 08:57:06.000 UTC,208038829.0,99488805121023,314372,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
203,2024-05-05 08:57:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5f1dee06b6978d4a8a2286b3dce9d5aba93afe1dc35899448b9533eff45e1a6e,18,2024-05-05 08:57:40.000 UTC,208038968.0,99995482992720,315977,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
204,2024-05-05 10:19:57,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x2fc45ed7c2018207042ea809caadd41a9f67d7c447e62140889b9ddc846c81da,6,2024-05-05 10:19:57.000 UTC,208058679.0,2430301428358170,7639855,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
205,2024-05-05 17:58:06,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xf1c5725d9fe89e1eebea911c160ad659f7c237680226d2f108067407f18d51d9,16,2024-05-05 17:58:06.000 UTC,208168325.0,99704263147202,314226,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
206,2024-05-05 18:51:30,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x187e4ec72968145fc75a47250a849ffd2b3a4f5cf43f135a07ec67bc48237548,20,2024-05-05 18:51:30.000 UTC,208181116.0,4999999693143964,15705876,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0xd20ff28139b8d958498decedfa695ef0bb97a3fc
207,2024-05-05 20:12:50,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x706e59a4c27ebe8c76dab46371294d27e5b4032c3e89d8d282584479a4ae414e,8,2024-05-05 20:12:50.000 UTC,208200576.0,1591540801872944,4999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
208,2024-05-06 01:17:23,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xfc21b45578c95145767207768368e06058a81236f1df22b4e2c1a4b690049a34,6,2024-05-06 01:17:23.000 UTC,208273102.0,317674738335072,1001129,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
209,2024-05-06 01:44:29,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa8e98fd5198339044ba390b317f35a4a111dfe31237f6bbcb18dd79617e45d02,40,2024-05-06 01:44:29.000 UTC,208279556.0,99772002255215,314136,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
210,2024-05-06 16:55:20,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xbf6a0dd99e65e823ddefcaf65c5c39b297358c0560d07a87741a0dc9f39c6ecb,34,2024-05-06 16:55:20.000 UTC,208496572.0,1297678313402760,3997404,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
211,2024-05-06 19:10:52,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xbbd315b82b075e43098f7489ea7cc789967fc2e93d43cf22134817f367e5a004,6,2024-05-06 19:10:52.000 UTC,208529000.0,233400075449,717,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
212,2024-05-06 21:35:38,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3efe4be3d35d7a3c1cf4ff361dd2bb7c7899f9f6a117e04e6d37510e3e904553,9,2024-05-06 21:35:38.000 UTC,208563619.0,368473233615012,1134311,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
